,X.name,z,LogFlux1.100m,LogEnergy_Flux100,LogSignificance,Lognu,Lognufnu,Gaia_G_Magnitude,PL_Index,LogVariability_Index,LogPivot_Energy,LP_Index,LP_beta
0,4FGL J0001.5+2113,1.106,-8.86646109162978,-10.7144426909922,1.64478014935137,14.1986570869544,-11.9393021596464,18.4836,2.659308,3.19435269320434,2.5511869261645,2.5481505,0.15877607
1,4FGL J0003.9-1149,1.30999,-9.45469288353418,-11.4934949675951,1.09224638040687,12.3891660843645,-12.0877779434676,19.3223,2.0871086,0.639344423849008,3.2246463217818,1.9320688,0.27118722
2,4FGL J0004.3+4614,1.81,-9.61798295742513,-11.6038006529043,0.852177712218137,12.4099331233313,-12.6401645176601,20.408297,2.584969,1.65186207675905,2.96242746188331,2.526971,0.06729238
3,4FGL J0004.4-4737,0.88,-9.36051351073141,-11.1864190114318,1.29120784745231,13.1205739312059,-11.5985994592185,19.8476,2.36556,2.14339909015373,2.96169760651522,2.3042858,0.09203692
4,4FGL J0005.9+3824,0.229,-9.37161106994969,-11.077793722561,1.21631757525632,13.1205739312059,-11.1390633792999,18.3994,2.6721156,1.42764051909767,2.6532730212579,2.5520496,0.18990411
5,4FGL J0006.3-0620,0.347,-9.85387196432176,-11.8446639625349,0.720561612861921,12.9201233262907,-11.0872466963287,17.1541,2.127844,1.30989787853824,3.33489753012745,2.1056306,0.16953455
6,4FGL J0008.0+4711,0.28,-8.68824613894425,-10.7375489102696,1.67386390141622,13.5250448070368,-11.8860566476932,19.0094,2.0470488,0.808481346815508,3.1343558585361,1.9286299,0.07913111
7,4FGL J0008.4-2339,0.147,-9.7851561519523,-11.5702477199976,1.01483438579759,16.9100905455941,-11.9318141382538,18.3753,1.6560616,1.14096475476906,3.81703768207907,1.3491105,0.27816898
8,4FGL J0009.1+0628,1.562629,-9.32148162095989,-11.2898826348882,1.18023105118999,13.3891660843645,-11.7670038896078,17.9922,2.0990546,1.11547739083121,3.27450738492681,2.0630696,0.046000473
9,4FGL J0009.8-4317,0.56,-9.68402965454308,-11.6143937264017,1.02592167594331,14.103803720956,-12.012780770092,18.9408,2.0651708,1.22846141744679,3.32716146433702,2.046758,0.022229282
10,4FGL J0010.6+2043,0.6,-9.7619538968712,-11.7099653886375,0.752049908276303,12.5599066250361,-12.4388986163509,19.3185,2.31787,1.43070883705449,3.14183808165457,2.249444,0.08393108
11,4FGL J0010.6-3025,1.19,-9.45717457304082,-11.3448615651886,1.19172726531417,12.9849771264155,-12.1739251972992,19.4753,2.4560356,1.96186880830595,2.86670565562639,2.3925977,0.106107526
12,4FGL J0011.4+0057,1.492,-9.36754270781528,-11.2321023839819,1.15061170207088,12.8401060944568,-12.0675262353228,19.9879,2.3342156,1.85718644035467,3.07250694151535,2.2857835,0.047320575
13,4FGL J0013.6-0424,1.075,-9.78251605578609,-11.6556077263149,0.697825660772958,12.161368002235,-12.1931419704812,20.3954,2.3075821,1.00135384184696,3.30109591656306,2.2944312,-0.06943933
14,4FGL J0013.9-1854,0.094846,-9.52578373592375,-11.5016894462104,1.12449356296951,16.9400181550077,-11.2898826348882,17.4041,1.9975508,0.641995347580701,3.39764180658499,1.9552113,0.037264645
15,4FGL J0014.1+1910,0.477,-9.64781748188864,-11.6382721639824,0.90927359252412,13.6702458530741,-11.7281583934635,18.3631,2.276216,1.60046123714091,3.16235452646811,2.1284394,0.1974029
16,4FGL J0014.1-5022,0.01,-9.58838029403677,-11.5406075122408,1.05952608287375,17.6599162000699,-11.5867002359187,18.403,2.0150008,0.321955246157929,3.42465425824369,1.9675819,0.03362283
