,Flux1.100m,Energy_Flux100,Significance,nu,nufnu,Variability_Index,Pivot_Energy,X.name,z,Gaia_G_Magnitude,PL_Index,LP_Index,LP_beta,Label
121,3.1399999999999705e-10,3.4199999999997225e-12,13.246060999999973,851000000000024.8,2.9699999999999205e-12,7.686557300000005,2002.5442000000103,4FGL J0146.9-5202,0.098,17.6196,2.0812442,1.958492,0.11423273,BLL
122,2.700000000000014e-10,3.1199999999996975e-12,10.237226499999945,52500000000005.17,3.869999999999897e-13,17.21348400000013,1529.374899999989,4FGL J0148.6+0127,0.94,19.149,2.3056562,2.3489404,-0.057713013,BLL
123,3.980000000000014e-10,3.920000000000388e-12,14.243463500000045,9330000000000.014,1.6499999999999746e-12,21.551472000000242,1550.4791000000089,4FGL J0151.3+8601,0.15,18.5073,2.2943444,2.282373,0.012299191,BLL
124,3.6999999999999547e-10,7.350000000000094e-12,14.213645999999864,6380000000000.547,2.479999999999912e-12,34.621777000000236,500.1670800000002,4FGL J0152.2+2206,1.32,18.4255,2.6774778,2.611817,0.11995278,FSRQ
125,8.080000000000079e-10,1e-11,25.962867999999897,3.7999999999999064e+16,3.2500000000001867e-12,22.783055999999743,2407.6914000000083,4FGL J0152.6+0147,0.08,15.9618,1.9839189,1.9964564,-0.009293377,BLL
126,4.5599999999996293e-11,3.849999999999987e-12,4.713537000000005,8319999999999.533,5.520000000000007e-13,13.755224999999864,243.93747999999817,4FGL J0153.5-5107,1.582,18.767353,3.2412739,3.3003483,-0.06155431,FSRQ
127,1.619999999999996e-09,1.5699999999998757e-11,38.182040000000036,891000000000053.0,3.989999999999561e-12,43.933575000000125,1487.016099999995,4FGL J0153.9+0823,0.681,17.7467,1.9525654,1.8215706,0.07988183,BLL
128,2.9200000000000065e-10,2.8700000000000473e-12,13.368648000000118,2240000000000194.5,1.9799999999998575e-12,23.965261000000023,1612.4498000000021,4FGL J0156.8-4744,0.29,17.9795,2.192839,2.2292454,-0.027327925,BLL
129,5.200000000000004e-10,5.759999999999844e-12,19.421163999999983,2750000000000.2373,2.1899999999999069e-13,123.16752000000092,759.868200000001,4FGL J0157.7-4614,2.287,19.4631,2.4454005,2.239498,0.2259092,FSRQ
130,2.510000000000012e-10,3.709999999999615e-12,9.30446899999999,30899999999997.535,2.9400000000002914e-13,2.684361999999998,894.1557000000004,4FGL J0158.8+0101,1.61,20.182,2.5186286,2.5491421,-0.06706161,FSRQ
131,9.929999999999967e-10,9.590000000000804e-12,26.79744099999999,6309999999999497.0,2.959999999999735e-12,34.19797499999985,2166.715299999976,4FGL J0159.5+1046,0.195,17.4637,1.9946089,1.9612237,0.031407524,BLL
132,9.809999999998887e-11,1.1599999999999516e-12,5.382346599999996,8.130000000000629e+16,2.5199999999997453e-12,10.158624000000083,5441.308600000033,4FGL J0201.1+0036,0.298632,18.2085,1.8820838,1.8167006,0.058941804,BLL
133,1.870000000000002e-10,2.0999999999999066e-12,7.8457003,5499999999999441.0,7.729999999999542e-13,13.445932000000008,4812.009999999995,4FGL J0202.4+0849,0.629,19.1358,1.8334899,1.6604168,0.22438219,FSRQ
134,2.510000000000012e-10,2.9199999999998753e-12,8.38786499999999,10999999999999.379,3.1199999999996974e-13,10.424044000000006,1157.84009999999,4FGL J0202.6-0258,1.34441,18.8363,2.3761237,2.368793,0.028147241,FSRQ
135,2.2499999999999825e-09,2.040000000000002e-11,50.34390599999982,10099999999999.02,1.540000000000134e-12,773.1277000000025,879.8597399999932,4FGL J0203.7+3042,0.761,18.4308,2.238667,2.1407046,0.098529845,BLL
136,1.3600000000000067e-10,1.4800000000001456e-12,7.057420000000003,506999999999957.06,1.9899999999999663e-13,11.513751999999936,3049.0159999999773,4FGL J0204.0-3334,0.617,18.6756,1.948115,1.7298892,0.1344663,BLL
137,8.399999999999973e-10,1.2300000000000054e-11,34.74792000000025,2790000000000.016,1.3799999999998828e-12,234.40447999999958,385.89175000000296,4FGL J0205.0-1700,1.74,17.433,2.6324944,2.5640385,0.08165045,FSRQ
138,7.080000000000013e-10,1.2999999999998889e-11,24.970969999999937,2240000000000.1943,2.5999999999998952e-12,259.62182999999703,566.9207000000002,4FGL J0205.2+3212,1.466,17.6749,2.656786,2.6310651,0.070948474,FSRQ
139,9.169999999999536e-11,1.3799999999998828e-12,5.351769999999998,8.710000000000725e+16,1.2100000000001404e-12,13.839307000000051,5802.31700000006,4FGL J0206.0-0958,0.165866,19.4562,1.8365036,1.8050364,0.021429,FSRQ
140,1.0700000000000002e-09,1.2199999999998658e-11,34.1398539999998,6920000000000.675,1.0199999999999593e-12,206.08565999999954,740.0730599999981,4FGL J0206.4-1151,1.663,19.3378,2.3991108,2.3790665,0.04408116,FSRQ
141,2.2599999999999922e-10,2.6899999999999536e-12,9.111425999999991,16900000000001.05,6.649999999999917e-13,6.817252600000008,1277.3934000000067,4FGL J0208.5-0046,2.025,20.4792,2.3263183,2.3318717,-0.007508049,BLL
142,2.3099999999999747e-10,3.0000000000002586e-12,10.119337000000023,2.1899999999999068e+16,7.850000000000855e-13,9.749581000000001,4178.675999999976,4FGL J0208.6+3523,0.318,19.7433,1.8797629,1.805711,0.09318947,BLL
143,1.7499999999999857e-09,1.880000000000087e-11,53.667537999999496,1.3799999999998884e+16,1.1299999999999497e-11,72.38396499999932,2558.6195999999977,4FGL J0209.3-5228,0.163,17.736841,1.8509203,1.8072455,0.029567605,BLL
144,7.780000000000009e-10,5.330000000000351e-12,14.254114000000119,6309999999999.497,1.1799999999999291e-12,151.22684000000135,1976.7581999999916,4FGL J0209.9+7229,0.895,20.2298,2.2753031,2.0761094,0.26583546,BLL
145,5.290000000000048e-09,4.740000000000162e-11,120.41035499999923,8610000000000.885,6.070000000000581e-12,1486.3987000000138,476.579299999997,4FGL J0210.7-5101,1.003,16.985,2.3416083,2.2391324,0.085250825,FSRQ
146,5.260000000000014e-09,5.179999999999599e-11,85.53062000000001,167000000000006.16,5.060000000000006e-11,306.7500999999985,838.039600000006,4FGL J0211.2+1051,0.2,14.8411,2.119003,2.050917,0.052381724,BLL
147,3.2600000000000027e-10,3.790000000000246e-12,14.22084000000014,562000000000050.56,5.429999999999414e-13,14.717058999999937,2006.6279999999767,4FGL J0212.4-3502,0.393,18.3759,2.036803,2.0250638,0.009321702,BLL
148,5.539999999999996e-10,5.809999999999595e-12,17.19409200000017,452000000000018.8,2.9000000000002934e-12,37.33781999999987,2188.784999999987,4FGL J0212.9+2244,0.459,17.1499,2.0544984,1.9931716,0.11998544,BLL
149,2.579999999999994e-10,3.650000000000216e-12,10.668317999999953,1.5699999999998758e+16,1.8700000000000023e-12,10.905603999999931,4286.857000000043,4FGL J0216.5+2313,0.288,18.1876,1.8531953,1.6976545,0.18167013,BLL
150,7.350000000000096e-10,6.070000000000581e-12,25.85872700000008,3430000000000226.5,2.820000000000247e-12,30.38734399999999,1608.8937000000096,4FGL J0216.8-6635,0.33,17.2142,1.9879376,1.7877909,0.14479913,BLL
151,3.590000000000005e-10,4.479999999999546e-12,13.112980999999886,5749999999999.602,1.3499999999999793e-12,6.754492999999998,1006.513060000005,4FGL J0217.0-0821,0.607,19.2582,2.343247,2.2712948,0.12957302,FSRQ
152,1.619999999999996e-09,1.7300000000000198e-11,37.26999000000034,36299999999998.88,7.559999999999888e-12,66.3912660000003,1028.9153000000044,4FGL J0217.2+0837,0.085,16.4928,2.2691278,2.240584,0.041729726,BLL
153,4.720000000000026e-10,1.2899999999998545e-11,14.487591000000025,1379999999999.8828,2.3999999999999627e-12,41.12475199999977,364.12955000000244,4FGL J0217.4+7352,2.367,18.9067,2.9398217,2.876199,0.10476739,FSRQ
154,2.840000000000019e-09,3.159999999999978e-11,63.783236999999964,7329999999999.524,7.679999999999791e-12,458.69644000000227,633.0353999999957,4FGL J0217.8+0144,1.715,18.6409,2.23636,2.1595938,0.06384521,FSRQ
155,2.6500000000000167e-10,3.079999999999689e-12,10.685071999999955,1.780000000000024e+16,2.859999999999711e-12,17.54482700000017,2450.1637999999834,4FGL J0219.1-1724,0.128,17.9558,2.103454,2.1049182,-0.003568278,BLL
156,1.4400000000000017e-10,2.810000000000126e-12,5.832737399999996,11999999999999.32,6.519999999999686e-13,20.00986699999995,510.9863599999964,4FGL J0220.2+3246,1.62,18.1575,2.7438648,2.5006692,0.31317168,FSRQ
157,1.0400000000000008e-10,1.4900000000000884e-12,6.414356699999996,1410000000000065.5,1e-12,11.218309999999978,6589.082499999935,4FGL J0220.8-0841,0.43,18.0981,1.7421361,1.4878155,0.31216583,BLL
158,7.800000000000007e-09,8.680000000000154e-11,120.70766400000036,7029999999999.624,2.7999999999998754e-12,3494.661600000004,764.402040000003,4FGL J0221.1+3556,0.944,19.9824,2.2875438,2.2542875,0.048333745,FSRQ
159,3.2899999999999643e-10,5.850000000000269e-12,11.983516000000003,76700000000003.25,1.4900000000000884e-12,39.58346600000045,1377.924800000003,4FGL J0222.0-1616,0.698,20.3187,2.4044077,2.4096963,-0.016067063,FSRQ
160,1.4999999999999942e-08,1.5799999999999889e-10,176.6525699999997,708000000000050.5,2.879999999999792e-11,1169.6755000000073,1197.0312000000126,4FGL J0222.6+4302,0.444,14.5705,1.9705734,1.8946028,0.04373558,BLL
161,1.2300000000000053e-10,2.1100000000000364e-12,5.963179000000002,1480000000000.1458,8.469999999999876e-13,7.425155599999995,731.0508000000062,4FGL J0223.0-3447,1.49,20.9469,2.5489528,2.4005017,0.1691112,FSRQ
162,2.4900000000000204e-10,3.4000000000003494e-12,11.632894500000107,2339999999999773.5,7.899999999999231e-13,21.01162700000003,3638.971700000026,4FGL J0223.1-1117,0.042109,17.7031,1.8773395,1.6978728,0.14583871,BLL
163,1.4200000000000096e-10,3.4000000000003494e-12,6.026328999999999,37999999999999.06,3.929999999999754e-13,23.215382000000048,731.7776999999968,4FGL J0223.2-1653,1.015,18.342747,2.7165964,2.8945642,0.422814,FSRQ
164,2.1700000000000026e-10,3.790000000000246e-12,6.8682303,7940000000000.084,4.960000000000027e-12,21.842362999999757,926.1572999999926,4FGL J0224.2+0700,0.511,18.2378,2.5021942,2.489407,0.069840655,FSRQ
165,1.699999999999987e-10,5.840000000000014e-12,7.106575499999996,3770000000000.059,6.14000000000046e-13,52.21190000000057,321.7881000000011,4FGL J0224.9+1843,2.69,19.0602,2.9506242,2.753058,0.3291468,FSRQ
166,2.9699999999999815e-10,3.980000000000112e-12,8.81323399999999,8910000000000.531,5.169999999999502e-13,79.79726399999957,1918.4009999999992,4FGL J0226.5+0938,2.605,20.3113,2.1507807,2.0439346,0.120380834,FSRQ
167,1.6699999999999865e-10,4.580000000000332e-12,6.190608999999995,20900000000002.234,1.9899999999999663e-13,28.441393000000097,631.417200000005,4FGL J0227.2+3928,1.571,19.2796,2.7907963,2.7607975,0.038231995,FSRQ
168,6.230000000000007e-10,6.710000000000117e-12,21.952053000000028,1189999999999918.0,2.769999999999692e-12,11.02879200000001,2283.055000000004,4FGL J0227.3+0201,0.457,17.8279,1.9567205,1.9238844,0.02856254,BLL
169,1.519999999999994e-10,2.2400000000001944e-12,6.5396650000000065,10999999999999.379,1.0699999999999783e-12,32.9192500000001,1950.7861000000116,4FGL J0228.0-3026,0.3028,18.2017,2.1975,2.1162786,0.084734745,FSRQ
170,3.560000000000034e-09,2.6199999999997283e-11,66.44270999999965,5310000000000.379,4.640000000000206e-13,1596.3303000000058,1197.6175999999896,4FGL J0228.3-5547,2.464,18.4996,2.2321527,2.225941,0.11282452,FSRQ
171,7.020000000000069e-10,1.3100000000001104e-11,33.02203999999996,3020000000000.342,1.2100000000001404e-12,267.60139999999757,347.5346400000021,4FGL J0229.5-3644,2.115,19.689,2.6031847,2.4631932,0.12860075,FSRQ
172,9.00999999999995e-10,1.0800000000001251e-11,27.82579000000004,5310000000000.379,1.3300000000000434e-12,291.93227999999715,718.8148999999918,4FGL J0230.8+4032,1.019,18.6003,2.4502447,2.3057735,0.14060582,FSRQ
173,2.6500000000000167e-10,2.959999999999735e-12,12.640182500000025,83199999999995.34,2.1799999999999743e-11,14.24662599999984,3014.6319999999705,4FGL J0231.2-5754,0.031989,17.5331,1.9460887,1.9393066,0.00564094,BLL
174,3.1399999999999705e-10,6.149999999999775e-12,18.557210000000097,1310000000000.1104,1.2199999999998658e-12,53.11328499999971,439.5046399999979,4FGL J0231.2-4745,0.765,17.9897,2.7586105,2.769624,-0.023320919,FSRQ
175,5.759999999999961e-10,9.229999999999763e-12,18.41894300000005,2189999999999.9067,1.7500000000000214e-12,232.25971999999965,550.9726000000034,4FGL J0231.8+1322,2.065,17.6912,2.6782382,2.6592734,0.052436065,FSRQ
176,2.949999999999979e-10,3.529999999999818e-12,12.46311199999991,1.1200000000000467e+19,6.8399999999997536e-12,6.798809500000003,5796.8439999999355,4FGL J0232.8+2018,0.139,17.7733,1.7880126,1.7811421,0.008896526,BLL
177,1.4899999999999848e-10,1.4300000000001244e-12,7.169637000000007,6309999999999497.0,6.110000000000634e-13,14.167205000000038,2976.880099999972,4FGL J0235.6-2939,0.66,18.3487,2.027813,2.1865788,-0.11161647,BLL
178,9.440000000000015e-10,1.2600000000001096e-11,36.32068300000012,11200000000000.467,8.219999999999044e-12,792.4316400000067,830.1748999999991,4FGL J0236.8-6136,0.467,19.4497,2.3529525,2.3273904,0.0359497,FSRQ
179,2.619999999999964e-10,3.580000000000214e-12,12.377900999999907,1.0699999999999784e+16,2.959999999999735e-12,26.07614299999999,3578.221999999971,4FGL J0237.6-3602,0.411,17.406,1.8615276,1.8084741,0.043693867,BLL
180,1.0600000000000004e-08,8.949999999999764e-11,154.8250000000004,5749999999999.602,7.179999999999983e-12,5286.539999999972,464.3294699999947,4FGL J0237.8+2848,1.206,17.7626,2.3156402,2.2085423,0.08713531,FSRQ
181,3.5199999999999904e-10,3.5400000000000928e-12,16.159298000000014,1410000000000065.5,8.690000000000655e-13,29.311890000000034,2222.6630000000127,4FGL J0238.1-3905,0.2,18.1117,1.990332,1.9286315,0.051994663,BLL
182,9.480000000000091e-10,1.2100000000001403e-11,34.716483999999696,2.019999999999895e+16,1.1799999999999291e-11,36.515877000000394,2751.1503999999813,4FGL J0238.4-3116,0.232,16.4031,1.8200365,1.8243268,-0.00340491,BLL
183,1.0899999999999916e-08,1.0599999999999983e-10,135.2649400000005,10800000000001.252,1.8200000000001056e-11,5222.951000000009,888.9107700000027,4FGL J0238.6+1637,0.94,17.356,2.1645036,2.089591,0.09193698,BLL
184,3.810000000000005e-10,9.299999999999252e-12,16.46004899999989,12899999999998.545,1.2500000000001274e-12,162.93974000000122,411.1822799999986,4FGL J0239.7+0415,0.978,17.5739,2.7752786,2.7444785,0.065487534,FSRQ
185,4.85999999999997e-10,6.649999999999918e-12,14.395250000000036,2570000000000.0293,1.320000000000153e-12,93.2521200000006,564.6254000000043,4FGL J0242.3+1102,2.68,20.6743,2.5818152,2.4354398,0.24351023,FSRQ
186,1.340000000000007e-10,7.460000000000539e-12,5.111889000000005,582000000000015.0,4.060000000000047e-13,5.211258400000005,2759.8202999999744,4FGL J0242.9+0045,0.409,19.881144,2.1041565,1.9908992,0.1516758,BLL
187,1.6599999999999793e-10,4.0100000000001624e-12,7.830498000000001,3270000000000.1094,9.98000000000066e-13,57.27809500000016,455.4597499999989,4FGL J0243.2-0550,1.805,18.6215,2.7743633,2.7635617,0.01884253,FSRQ
188,5.169999999999968e-10,6.699999999999596e-12,24.722524999999997,1.0800000000001253e+17,5.510000000000196e-12,39.955070000000255,3911.919999999968,4FGL J0244.6-5819,0.265,16.943092,1.7456913,1.6911279,0.04471958,BLL
189,3.810000000000005e-10,7.889999999999635e-12,12.261452999999973,4790000000000.396,3.940000000000238e-13,107.83850999999954,550.7801499999982,4FGL J0245.4+2408,2.243,20.0879,2.6761081,2.6476424,0.08198753,FSRQ
190,7.580000000000804e-11,7.889999999999635e-12,5.127736600000007,520000000000000.4,6.759999999999454e-12,11.237975000000008,406.3942999999961,4FGL J0245.5-4502,0.2828,16.568455,2.9621017,2.9960587,-0.065749004,FSRQ
191,2.6500000000000167e-09,3.749999999999831e-11,77.3614649999995,10800000000001.252,4.380000000000011e-12,1149.3252000000016,522.4212600000046,4FGL J0245.9-4650,1.385,18.052,2.41746,2.308459,0.1146082,FSRQ
192,4.1900000000000496e-10,5.3199999999994135e-12,14.584975999999866,1.1499999999999722e+17,2.4199999999998257e-12,22.180930999999998,4242.797399999989,4FGL J0250.6+1712,1.1003,17.9741,1.8404547,1.766266,0.059807148,BLL
193,1.999999999999992e-10,2.8700000000000473e-12,9.454773999999993,2019999999999.887,2.820000000000247e-13,33.32718299999966,1794.5471999999875,4FGL J0251.5-5958,1.373,19.5738,2.214969,2.0946157,0.15217012,FSRQ
194,3.9300000000000276e-09,5.050000000000439e-11,97.46653999999998,4790000000000.396,1.36999999999998e-12,1195.5917000000088,406.8691700000028,4FGL J0252.8-2219,1.419,20.3386,2.3597271,2.2524166,0.08602658,FSRQ
195,2.0400000000000023e-10,3.5500000000000517e-12,7.983041999999996,4520000000000.188,8.450000000000144e-13,17.45711700000008,634.2980999999988,4FGL J0252.9+3834,1.122,18.7948,2.631836,2.5181022,0.15118186,FSRQ
196,4.580000000000014e-10,4.229999999999593e-12,22.31416000000016,4119999999999.671,5.459999999999537e-12,176.19376999999997,630.2723399999948,4FGL J0253.2-5441,0.539,17.4588,2.532099,2.4868228,0.06622181,FSRQ
197,2.930000000000004e-10,3.4500000000002e-12,11.19797899999998,224000000000019.44,4.439999999999803e-13,5.828343999999999,2231.9159999999924,4FGL J0253.2-0124,1.479987,19.4326,2.0728233,2.0433347,0.029866245,BLL
198,3.3399999999999595e-10,4.699999999999813e-12,10.301096999999936,6239999999999.651,1.5200000000000935e-12,97.16370400000004,2050.967500000016,4FGL J0253.5+3216,0.859,20.5912,2.173452,2.152962,0.035369057,FSRQ
199,2.1399999999999918e-10,2.1799999999999746e-12,5.934183000000005,20900000000002.234,8.490000000000914e-13,16.99652000000013,2410.8002999999744,4FGL J0255.8+0534,0.680821,20.0981,2.1889617,2.1055758,0.11214502,BLL
200,4.740000000000046e-10,4.559999999999629e-12,14.778587000000064,421000000000030.1,1.1700000000001018e-12,23.17184399999984,2191.5798000000154,4FGL J0256.3+0334,0.4,17.5876,2.0863516,2.0718732,0.017921446,BLL
201,2.2999999999999822e-10,3.6200000000002895e-12,10.544417999999908,25099999999997.758,6.480000000000092e-13,47.192367999999895,520.4833400000048,4FGL J0257.9-1215,1.391,18.7209,2.647769,2.6325371,0.019928105,FSRQ
202,2.02999999999999e-09,2.1400000000000444e-11,38.127953000000424,12899999999998.545,1.0199999999999593e-12,259.15413999999805,954.085800000004,4FGL J0259.4+0746,0.893,17.7297,2.1981485,2.1220639,0.062048923,FSRQ
203,2.4700000000000204e-10,2.5299999999998994e-12,6.1802850000000005,9330000000000.014,4.5299999999996616e-13,5.938620000000006,1448.4812000000127,4FGL J0259.5+1924,0.545,18.6042,2.3721404,2.3696482,0.004554563,FSRQ
204,2.8900000000000143e-10,4.829999999999867e-12,14.238946999999913,6759999999999.454,1.339999999999974e-12,43.056430000000155,767.0285599999943,4FGL J0301.6-7155,0.8232,19.1874,2.538781,2.494059,0.065311074,FSRQ
205,2.7400000000000164e-10,3.980000000000112e-12,9.92760850000001,12199999999998.658,1.1599999999999516e-12,26.011694000000002,955.3738999999982,4FGL J0303.3-7913,1.115,19.3342,2.4661438,2.438247,0.03276904,FSRQ
206,9.839999999999041e-11,1.5000000000000617e-12,5.3761725,1.019999999999955e+16,2.1200000000002398e-12,8.787522999999991,11118.537000000024,4FGL J0303.3+0555,0.196,18.3487,1.6874561,1.562493,0.08518876,BLL
207,5.179999999999959e-09,6.030000000000677e-11,103.37870999999997,2509999999999775.5,1.2199999999998658e-11,365.38336000000237,945.1167999999963,4FGL J0303.4-2407,0.266,15.8606,1.910174,1.8485527,0.031261194,BLL
208,8.690000000000086e-10,1.1200000000000466e-11,31.592830000000042,3550000000000.052,2.9000000000002934e-12,153.0551099999996,665.568540000007,4FGL J0303.6-6211,1.351,18.3997,2.4503238,2.3455074,0.09502725,FSRQ
209,1.4700000000000133e-10,1.9799999999998575e-12,8.756134000000007,4469999999999626.5,5.510000000000196e-13,9.968794000000004,5236.232400000053,4FGL J0304.4-2833,0.7,20.055,1.7270447,1.2086502,0.48686516,BLL
210,1.9000000000000074e-10,2.090000000000223e-12,7.236702399999992,2240000000000194.5,1.0199999999999593e-12,13.856575000000069,2833.8881999999985,4FGL J0304.5-0054,0.511,17.6388,2.048788,2.0433638,0.008250266,BLL
211,2.4700000000000204e-10,3.1999999999999496e-12,12.682075999999997,2.599999999999895e+16,1.2399999999999e-12,25.840689999999995,4982.654000000022,4FGL J0305.1-1608,0.311,18.9271,1.7855884,1.718825,0.0589456,BLL
