Index,X.name,z,Flux1.100m,Energy_Flux100,Significance,Variability_Index,Frac_Variability,Highest_Energy,nu,nufnu,PL_Index,Pivot_Energy,LP_Index,LP_beta,Gaia_G_Magnitude,Label
1901,4FGL J1340.1+3857,NA,8.89E-11,1.51E-12,4.7065663,19.851864,0.7721299,NA,NA,NA,2.7010036,531.15356,2.655694,0.14008835,21.016829,bcu
1902,4FGL J1340.4+6926,NA,1.10E-10,1.51E-12,6.263981,139.49162,2.2004156,NA,3.16E+12,1.99E-13,2.5348577,942.06116,2.4328735,0.14074688,19.84763,bcu
1903,4FGL J1340.5+4409,0.546,1.22E-10,2.01E-12,8.603553,12.144615,0.3165326,111.468,1.22E+16,2.73E-12,1.6635898,8152.757,1.6071249,0.056036137,18.6736,bll
1904,4FGL J1340.8-0409,0.223,3.29E-10,3.46E-12,10.734975,13.078874,0.2797062,NA,2.09E+15,1.38E-12,2.0087214,2158.6362,1.879317,0.2162862,17.8127,bll
1905,4FGL J1341.1+7433,NA,6.08E-11,8.71E-13,5.0751038,16.328762,0.5864655,40.2079,1.10E+13,5.50E-13,1.8630496,5051.49,1.8276441,0.07002995,20.285,bcu
1906,4FGL J1341.2+3958,0.172,2.14E-10,2.78E-12,11.267284,9.470671,0.108521685,101.768,2.68E+17,2.83E-12,1.8634467,4041.4138,1.8959382,-0.019756861,18.3814,bll
1907,4FGL J1341.6+5515,0.207,8.66E-11,1.16E-12,4.3420835,10.433924,0,NA,2.45E+14,1.27E-12,2.0897882,2832.3157,1.9493619,0.15826161,NA,bll
1908,4FGL J1341.7-3907,NA,8.16E-11,1.16E-12,4.2050653,11.099402,0,NA,NA,NA,1.7822907,7788.469,1.5390375,0.16101769,21.286753,bcu
1909,4FGL J1341.8-2053,1.582,3.10E-10,7.50E-12,10.441671,106.78214,1.0252486,NA,3.16E+12,1.96E-12,2.731449,517.8673,2.6818924,0.114674285,18.7106,fsrq
1910,4FGL J1342.6+0944,0.28279,2.80E-10,3.05E-12,10.131089,17.002289,0.37529606,NA,NA,NA,2.1467204,1819.8647,2.068207,0.08628553,NA,fsrq
1911,4FGL J1342.7+0505,0.13648,2.49E-10,2.98E-12,8.615797,7.3090534,0,NA,NA,NA,2.3034964,1308.2075,2.3028684,-0.002059971,18.1913,bll
1912,4FGL J1343.6+5755,0.933,7.26E-11,1.70E-12,4.6635423,19.888649,0.59951276,NA,6.82E+14,4.14E-13,2.7190156,623.4787,2.723675,-0.009852556,NA,fsrq
1913,4FGL J1344.0+6605,1.351,2.10E-10,2.93E-12,10.990434,21.345486,0.40671337,16.8961,1.95E+12,5.18E-13,2.403549,1269.9009,2.36178,0.06499487,19.6179,fsrq
1914,4FGL J1344.1-7700,NA,2.36E-10,3.54E-12,6.2775846,3.8958359,0,NA,NA,NA,2.4754345,1210.1691,2.4925842,0.17808992,NA,bcu
1915,4FGL J1344.2-1723,2.49,1.67E-09,1.76E-11,35.66648,503.96454,1.0448956,29.6699,8.61E+12,2.41E-12,2.232561,894.14197,2.106283,0.12179085,20.0339,fsrq
1916,4FGL J1344.4-3656,NA,3.40E-10,4.03E-12,10.387138,8.617333,0,50.0872,1.32E+14,1.33E-12,2.3019452,1536.2437,2.3297188,-0.028765365,19.1791,bcu
1917,4FGL J1345.5+4453,2.534,8.40E-09,9.42E-11,155.21373,4295.1685,0.6819745,50.3013,2.37E+12,5.77E-13,2.273348,455.58707,2.1713276,0.078009024,19.7116,fsrq
1918,4FGL J1345.6-3356,NA,4.65E-10,5.22E-12,15.037143,70.254036,0.9676828,154.065,1.46E+14,8.97E-13,2.0543966,2177.655,2.0427501,0.009886475,18.5644,bll
1919,4FGL J1345.8+0706,1.0933,6.57E-10,1.15E-11,21.006342,210.76518,1.0501188,35.2608,7.94E+12,2.39E-12,2.443117,760.65674,2.4143183,0.0509104,19.4263,fsrq
1920,4FGL J1347.1-2959,NA,4.56E-10,4.51E-12,15.951599,6.839764,0,56.5381,2.00E+14,1.56E-12,1.9366684,2908.354,1.8484753,0.105573684,17.3443,bll
1921,4FGL J1347.4+7309,NA,8.38E-11,1.86E-12,6.332302,20.55709,0.56941336,NA,5.69E+15,3.66E-12,2.8114345,461.40543,2.7702596,0.05264813,19.961657,bcu
1922,4FGL J1347.6-3751,1.3,6.27E-10,4.95E-12,15.827207,51.92351,0.54083955,NA,3.34E+13,1.02E-12,2.3374417,1069.2852,2.1696515,0.1965725,19.5705,fsrq
1923,4FGL J1348.9+0756,0.25,1.45E-10,3.24E-12,5.905907,13.28096,0.42022687,32.0943,5.13E+15,5.98E-12,2.0511951,3317.7236,2.048555,0.006608917,19.089281,bll
1924,4FGL J1349.5-1131,0.34,8.72E-10,1.38E-11,24.49096,486.46564,1.2887565,10.263,1.00E+14,1.55E-12,2.4940784,735.9257,2.427721,0.10485799,18.2023,fsrq
1925,4FGL J1350.8+3033,0.711515,5.52E-10,8.94E-12,23.023533,220.0022,0.9928906,20.0713,6.24E+12,1.46E-12,2.4153125,712.6063,2.356916,0.090441614,18.9408,fsrq
1926,4FGL J1351.0+0029,2.084,2.51E-10,2.95E-12,9.296513,92.55445,1.3336165,NA,9.12E+12,4.02E-13,2.436807,999.8862,2.3605595,0.099944994,19.6751,fsrq
1927,4FGL J1351.3+1115,NA,7.54E-10,7.97E-12,25.26701,22.425709,0.24987769,41.8905,7.33E+15,2.65E-12,1.8840036,2644.692,1.8140068,0.0654152,17.4324,bll
1928,4FGL J1351.4-1529,0.285,2.81E-10,2.68E-12,8.962284,18.905958,0.3394451,47.8108,5.20E+14,9.34E-13,2.041582,2751.3877,2.0151439,0.02443214,NA,bcu
1929,4FGL J1351.7-2912,1.034,4.54E-10,4.47E-12,12.034427,75.43919,0.87380475,NA,1.40E+13,4.27E-12,2.3590055,1678.3462,2.5300696,0.25296646,20.1011,bcu
1930,4FGL J1351.7+5542,NA,1.92E-10,2.39E-12,9.78357,21.556067,0.54569304,NA,NA,NA,2.0813298,2668.473,1.6594139,0.6102521,19.2621,bll
1931,4FGL J1351.9+2847,0.267797,9.52E-11,1.11E-12,4.59934,7.2734528,0,26.4022,NA,NA,2.0250618,2658.366,1.8119193,0.22210515,NA,bll
1932,4FGL J1352.7-2742,NA,2.98E-10,4.68E-12,8.209773,34.6648,0.58961904,NA,3.02E+12,3.33E-13,2.6628993,762.3265,2.6627803,0.16652285,20.1706,bcu
1933,4FGL J1353.0-4413,NA,7.56E-10,9.18E-12,20.11152,17.636877,0.23187034,31.3183,2.26E+13,3.06E-12,2.2282357,1489.4438,2.1735134,0.06402048,17.2712,bll
1934,4FGL J1353.2+3740,0.216,1.73E-10,2.53E-12,8.172846,14.4038315,0.25082922,NA,2.66E+15,1.57E-12,2.1254454,2414.8809,1.9128402,0.16590188,18.2443,bll
1935,4FGL J1353.3+1434,0.405,4.80E-10,5.72E-12,17.174063,41.12911,0.57098466,49.8832,3.09E+13,1.25E-12,2.2494407,1282.258,2.2484863,0.00124807,18.7756,bll
1936,4FGL J1353.4+5600,0.404,1.28E-10,1.01E-12,6.5502877,14.154314,0.15870386,71.4647,4.68E+14,7.33E-13,2.1800358,2900.7532,2.1909838,-0.0191425,NA,bll
1937,4FGL J1353.7-3936,NA,6.25E-11,9.31E-13,4.357934,12.138174,0,82.52,7.94E+15,7.54E-13,1.686637,11536.512,1.4228793,0.41379645,NA,bcu
1938,4FGL J1354.2+6934,NA,1.07E-10,1.29E-12,6.212598,6.1715317,0,NA,3.63E+13,2.27E-13,2.4602284,1075.34,2.1254,0.30274853,NA,bcu
1939,4FGL J1354.3-0206,3.716,1.99E-10,4.06E-12,9.728157,11.647773,0.2055175,NA,7.94E+11,3.88E-13,2.7275488,427.7339,2.2953503,0.5358364,19.8141,fsrq
1940,4FGL J1354.4+3707,0.383965,2.70E-10,3.24E-12,12.499343,8.014044,0,84.1771,NA,NA,2.0211153,2898.724,1.9840295,0.03781749,17.2281,bll
1941,4FGL J1354.7+0623,0.276,1.29E-10,3.24E-12,4.8090377,13.009823,0.56788105,NA,2.51E+14,5.24E-13,2.0700006,2987.9187,1.9259948,0.12225576,19.224072,bll
1942,4FGL J1354.8-1041,0.33,8.66E-10,9.35E-12,23.448746,172.78383,0.8044752,21.0211,4.90E+12,2.61E-12,2.4198596,740.5759,2.2708366,0.18440214,17.2706,fsrq
1943,4FGL J1356.2-1726,0.074745,1.82E-10,1.13E-12,6.486551,6.508444,0,NA,3.63E+13,1.48E-12,2.018664,3383.3499,1.5594416,0.91502494,18.2699,agn
1944,4FGL J1357.1+1921,0.72,1.89E-10,4.37E-12,8.890324,38.542778,0.5909878,NA,NA,NA,2.7575893,462.5,2.7488012,0.014746742,16.1693,fsrq
1945,4FGL J1357.5+0127,0.2187,3.71E-10,4.20E-12,11.585216,7.3570957,0,14.7313,5.07E+14,1.20E-12,2.1958814,1742.3497,2.1357348,0.14911337,18.2254,bll
1946,4FGL J1358.1+7642,1.585,3.92E-10,5.85E-12,19.596804,78.82026,0.6365915,10.6262,1.95E+12,7.23E-13,2.3728662,978.0396,2.3301299,0.044573475,NA,fsrq
1947,4FGL J1358.9-0703,NA,2.11E-10,3.09E-11,6.7574744,12.850236,0.4189891,NA,2.51E+13,5.03E-13,2.0625913,2411.6816,1.5722783,0.7283437,19.878359,bcu
1948,4FGL J1359.1+5544,1.014,6.47E-10,6.50E-12,26.925777,66.19643,0.4022252,40.5759,1.19E+13,1.28E-12,2.4265208,746.4827,2.3612003,0.11320511,19.5456,fsrq
1949,4FGL J1359.1-1152,NA,4.75E-11,1.03E-12,3.9574533,12.143371,0,70.8038,3.24E+14,4.26E-13,1.5137106,17868.045,0.72799253,0.6239602,NA,bcu
1950,4FGL J1359.4+0202,1.325654,2.20E-10,3.68E-12,6.6232967,44.44742,1.0395441,NA,4.79E+12,1.35E-12,2.385009,1283.0293,2.295461,0.24879624,17.8594,fsrq
1951,4FGL J1359.7+4012,0.407,2.61E-10,3.88E-12,13.921341,49.88666,0.58041316,NA,1.32E+13,2.08E-12,2.608794,442.362,2.3273225,0.25969926,18.9416,fsrq
1952,4FGL J1359.8-3746,0.334,7.43E-10,8.90E-12,19.861225,34.40927,0.42875665,306.96,1.32E+14,2.18E-12,2.0368295,2784.942,2.064937,-0.03163936,16.6463,bll
1953,4FGL J1400.2-4010,0.203,1.57E-10,1.94E-12,6.030345,2.70911,0,38.0734,5.01E+15,2.59E-12,1.9860641,4477.9697,1.9697839,0.078123614,NA,bcu
1954,4FGL J1401.1-3717,NA,2.68E-10,3.05E-12,9.231167,9.097464,0,40.3251,NA,NA,1.9898182,4390.9277,1.8306707,0.10813685,NA,bcu
1955,4FGL J1401.2-0915,0.667,2.44E-10,3.13E-12,8.730717,13.6652155,0.3417165,17.7647,1.64E+13,4.91E-13,2.0854545,2209.308,1.9938531,0.1999255,19.4169,fsrq
1956,4FGL J1402.5-1827,NA,2.63E-10,4.89E-12,8.444089,13.357497,0.2950264,NA,NA,NA,2.5946915,754.4713,2.5895042,0.004531821,19.8965,bcu
1957,4FGL J1402.6+1600,0.2442,1.39E-10,1.71E-12,6.4260263,17.969826,0.50352436,16.9343,2.82E+14,1.33E-12,1.9568448,4358.674,1.9634712,-0.006631825,18.271,bll
1958,4FGL J1402.6-3330,2.14,9.29E-11,3.85E-12,6.8689895,18.158417,0.46413133,NA,NA,NA,2.7580202,478.316,2.6534305,0.9845477,NA,fsrq
1959,4FGL J1403.4+4319,0.493249,3.78E-11,7.22E-13,4.4573636,13.354727,0,53.1978,1.64E+14,2.00E-13,1.5594558,10518.729,1.4738183,0.23292872,NA,bll
1960,4FGL J1404.8+6554,0.363,4.25E-10,4.59E-12,22.45714,39.748547,0.47642314,107.331,8.51E+12,2.16E-13,1.9263681,2466.6272,1.864504,0.054249924,NA,bll
1961,4FGL J1404.8+0402,0.344,5.03E-10,5.96E-12,16.678299,16.281103,0.26558432,63.8836,7.33E+15,3.35E-12,2.056973,2059.093,2.0478907,0.009452907,17.189,bll
1962,4FGL J1405.3-0640,NA,1.76E-10,1.99E-12,5.872988,7.8208523,0,NA,8.32E+13,3.32E-13,2.1815755,2020.6763,2.065214,0.116310716,NA,bcu
1963,4FGL J1406.1-2508,NA,4.18E-10,4.78E-12,14.490448,27.953203,0.48934218,68.6541,9.12E+14,9.94E-13,2.0332234,2353.9324,1.9741467,0.07423895,17.9991,bll
1964,4FGL J1406.4-1654,NA,1.74E-10,2.08E-12,5.2445645,14.702741,0.44959253,NA,1.58E+14,1.06E-12,2.3094647,1580.9163,2.2967248,0.015767416,NA,bcu
1965,4FGL J1406.6-3934,0.37,9.58E-11,1.61E-12,6.7152905,27.004478,0.8517466,43.3897,1.57E+14,1.78E-13,1.5526536,14707.367,1.1894403,0.44218144,NA,bll
1966,4FGL J1406.9+1643,0.54,2.00E-10,1.98E-12,9.668957,17.07878,0.41383126,28.3806,1.21E+17,1.74E-12,1.7935947,4516.9087,1.5515018,0.22373664,NA,bll
1967,4FGL J1407.5-2706,NA,1.04E-10,3.21E-12,4.143411,6.1601686,0,16.8853,1.66E+13,1.14E-12,1.8826978,6051.167,2.0353706,-0.102171555,18.374601,bll
1968,4FGL J1407.6-4301,NA,4.57E-10,4.41E-12,13.574281,56.869385,0.8524783,18.7424,5.75E+12,9.17E-13,2.10307,2249.245,2.0424335,0.05933214,19.7898,bcu
1969,4FGL J1408.9-0751,1.493,1.73E-09,1.86E-11,35.743683,248.93529,0.6366557,25.9271,5.25E+12,2.21E-12,2.3540058,1103.9655,2.331458,0.07372851,18.725,fsrq
1970,4FGL J1410.1+0202,NA,4.96E-10,6.07E-12,16.372515,42.392082,0.54390174,20.2864,1.58E+13,3.52E-12,2.3147933,1052.8351,2.244114,0.09229017,18.8822,bll
1971,4FGL J1410.3+1438,0.14425,3.14E-10,3.09E-12,11.634698,11.269133,0.17861266,19.7813,NA,NA,2.1007702,1967.2932,2.0136888,0.11234017,NA,bll
1972,4FGL J1410.3+6058,0.384,4.83E-11,3.09E-12,5.269215,21.46095,0.73583454,44.8639,1.07E+16,6.02E-13,1.6229523,10064.827,1.3375212,0.2160569,19.907694,bll
1973,4FGL J1410.4+2820,0.522091,2.55E-10,3.26E-12,10.755019,15.916639,0.39666632,18.9309,4.10E+15,2.56E-12,2.1015787,1779.3865,2.0052335,0.10785643,NA,bll
1974,4FGL J1410.5+6215,NA,7.65E-11,1.02E-12,4.7078066,9.142825,0,NA,2.57E+12,2.43E-13,2.574345,977.55444,2.650433,-0.10436455,NA,bcu
1975,4FGL J1411.5-0723,NA,2.46E-10,2.25E-12,8.039383,4.3044047,0,99.1848,2.75E+14,6.71E-13,2.0933824,3033.5374,2.1487653,-0.049578656,19.1863,bcu
1976,4FGL J1411.8+5249,0.07649,2.04E-10,2.24E-12,10.253691,28.009474,0.567246,26.0391,1.57E+15,2.17E-12,2.110171,2012.9761,2.1272314,-0.027648719,17.4823,bll
1977,4FGL J1412.0+3836,0.64552,1.48E-10,1.61E-12,8.490414,19.891716,0.4219102,25.6157,1.74E+14,1.76E-13,1.864078,3893.6653,1.7314658,0.1163836,NA,bcu
1978,4FGL J1412.1+7427,0.46,2.37E-10,2.80E-12,10.338007,15.878712,0.32625493,48.0669,2.00E+14,6.24E-13,2.2041156,2043.6887,2.1919434,0.024233213,NA,bll
1979,4FGL J1412.9+5018,1.529,1.06E-10,2.09E-12,6.2924,23.605022,0.74330664,NA,NA,NA,2.6648817,651.44666,2.665918,-0.001820731,20.578,bcu
1980,4FGL J1415.5+4830,0.496167,6.39E-10,7.34E-12,26.308786,170.4492,0.9031828,55.5821,7.00E+13,7.43E-13,1.944344,2184.6255,1.8917149,0.050405994,17.4976,bll
1981,4FGL J1415.9-1002,2.001,1.67E-10,7.34E-12,5.408678,14.707434,0.42435208,NA,7.85E+13,5.54E-13,2.7370229,853.38153,2.540568,0.99999917,18.881605,fsrq
1982,4FGL J1416.1+1320,0.247,4.92E-10,6.20E-12,16.650656,39.853443,0.4320939,19.7358,6.53E+12,9.79E-12,2.3731236,890.50916,2.2708898,0.1362759,NA,bcu
1983,4FGL J1416.1-2417,0.136,2.35E-10,3.16E-12,9.719927,25.91167,0.7794697,72.9976,2.00E+15,4.57E-12,1.834965,4486.0405,1.7053326,0.15572388,18.3146,bll
1984,4FGL J1417.9+4613,1.554,6.42E-11,1.13E-11,4.822316,21.848988,0.457031,NA,6.31E+12,7.72E-13,2.9706252,344.5912,2.9878602,-0.029861992,17.45546,fsrq
1985,4FGL J1417.9+2543,0.237,1.82E-10,2.93E-12,13.695881,8.131951,0,265.918,1.15E+17,9.69E-12,1.4539263,12278.625,1.3496157,0.11674186,17.4618,bll
1986,4FGL J1418.4-0233,0.356,2.83E-09,3.07E-11,60.690365,86.16845,0.3102472,203.94,5.60E+15,1.09E-11,1.7925262,1843.8491,1.6398157,0.08008033,16.4408,bll
1987,4FGL J1418.4+3543,2.085,2.44E-09,2.80E-11,65.388855,1446.2909,1.2265419,50.1189,2.82E+15,7.14E-13,2.1065903,829.2064,2.0159938,0.066122346,18.3189,BCU
1988,4FGL J1418.7-3504,1.544,2.37E-10,4.05E-12,9.701253,20.116838,0.3365837,NA,3.39E+12,1.24E-12,2.7940395,450.79007,2.6285067,0.211715,18.6042,fsrq
1989,4FGL J1418.9+7731,0.27,3.52E-10,4.02E-12,20.139645,17.330803,0.2745479,93.8038,1.78E+16,9.45E-13,1.7714677,3157.1404,1.4791343,0.1986737,17.7894,bll
1990,4FGL J1419.3+0444,0.143,2.15E-10,2.45E-12,9.492644,4.0571437,0,28.8092,7.24E+14,8.50E-13,1.9103141,3916.6702,1.6886766,0.14430547,NA,bll
1991,4FGL J1419.4-0838,0.903,2.51E-09,2.26E-11,54.39546,495.73267,0.651103,19.6836,1.20E+13,1.33E-12,2.24343,701.8923,2.1378362,0.08011211,17.7529,fsrq
1992,4FGL J1419.5+3821,1.831,4.19E-10,7.25E-12,16.492924,41.61576,0.50511855,72.229,3.16E+12,1.69E-12,2.4721866,1089.9652,2.447103,0.051281143,19.7321,fsrq
1993,4FGL J1419.8+5423,0.153,1.17E-09,1.68E-11,44.525646,262.1562,0.57499546,113.941,4.79E+13,2.25E-11,2.36451,856.11414,2.343298,0.03239615,15.5154,bll
1994,4FGL J1420.3+0612,NA,1.84E-10,2.41E-12,6.844104,20.33165,0.47128752,NA,5.82E+14,3.79E-13,2.5269604,903.79913,2.5852337,-0.07339711,NA,bll
1995,4FGL J1420.9-7920,NA,4.41E-10,5.56E-12,12.704221,13.491735,0.18763244,18.7482,4.90E+12,2.89E-13,2.464016,1106.5438,2.3899872,0.10282882,NA,bcu
1996,4FGL J1421.1-4614,0.005515,3.51E-10,5.31E-12,9.48585,11.258698,0.16929251,NA,NA,NA,2.5026538,1013.2094,2.345493,0.19561146,NA,bcu
1997,4FGL J1421.1-1120,NA,4.37E-10,5.69E-12,13.3190975,27.908632,0.44597822,29.0958,NA,NA,2.37142,1097.1863,2.2788506,0.12528503,20.393,bcu
1998,4FGL J1421.1+3859,0.489,9.60E-11,5.69E-12,4.4791517,23.209942,0.67233604,NA,NA,NA,2.6699238,926.55237,1.0062755,0.9995707,17.94256,fsrq
1999,4FGL J1421.6-4819,NA,2.24E-10,3.65E-12,6.0832415,15.704531,0.48843473,NA,NA,NA,2.7029452,910.1875,2.924961,0.5802617,NA,bcu
2000,4FGL J1422.3+3223,0.682,6.66E-10,4.92E-12,27.247787,619.8218,1.4957856,54.4997,1.29E+13,1.03E-12,2.400952,749.9587,2.3719044,0.04596805,18.2432,fsrq
2001,4FGL J1422.6+5801,0.635,1.76E-10,2.24E-12,12.688097,7.6603394,0,36.3301,3.02E+17,5.84E-12,1.683388,4585.447,1.3839206,0.23986688,18.6456,bll
2002,4FGL J1422.6+8150,NA,8.19E-11,1.02E-12,4.5672116,2.7323048,0,NA,NA,NA,2.0968585,2739.8765,1.344248,0.7682926,NA,bcu
2003,4FGL J1423.1+3738,NA,6.17E-10,7.04E-12,22.650618,234.16391,1.4248056,14.98,2.91E+14,7.92E-13,2.1060536,1404.0061,1.9276645,0.1445532,17.8922,bll
2004,4FGL J1423.5+4524,NA,1.30E-10,1.64E-12,6.552069,12.638397,0.29362673,39.8832,1.40E+13,7.38E-13,2.162638,2128.615,2.1912568,-0.021623667,NA,bcu
2005,4FGL J1423.5-7829,0.788,3.50E-10,3.21E-12,9.090983,36.85078,0.6977424,NA,5.89E+12,3.65E-13,2.481124,1086.5094,2.2775736,0.30391788,NA,fsrq
2006,4FGL J1424.1-1750,0.082244,2.38E-10,2.35E-12,8.535308,37.65367,0.8611159,23.6558,3.02E+15,9.37E-13,1.9001129,4048.146,1.8218,0.088457264,17.5101,bll
2007,4FGL J1424.1+2917,0.335,5.79E-11,9.73E-13,4.598386,7.9770694,0,NA,NA,NA,1.781151,6090.0713,1.6410744,0.12499528,NA,bcu
2008,4FGL J1424.2+0433,0.6654,7.61E-10,4.88E-12,21.20825,175.74725,1.072095,27.3551,5.25E+13,2.01E-12,2.1541653,1195.54,1.9800482,0.14887391,18.2009,bll
2009,4FGL J1424.6+1447,NA,2.98E-10,2.17E-12,10.244929,42.27275,0.81399804,NA,NA,NA,2.172007,1759.9918,2.1522338,0.019310776,NA,bll
2010,4FGL J1425.0+3615,NA,6.19E-10,6.72E-12,22.192232,7.7001953,0,68.8446,2.64E+14,5.73E-13,1.866979,3507.4382,1.7189027,0.1263488,18.7622,bll
2011,4FGL J1425.4-0119,NA,1.04E-10,1.29E-12,5.488909,16.721735,0.49704164,39.4017,1.58E+14,3.21E-13,1.8679752,5199.916,1.4143282,0.49305364,NA,bll
2012,4FGL J1426.1+3403,NA,3.41E-10,3.65E-12,14.850851,16.221968,0.28527617,20.7837,2.24E+14,1.53E-12,2.094067,1812.4266,2.0062633,0.09782182,18.2198,bll
2013,4FGL J1426.4+3625,1.091,1.96E-10,2.54E-12,6.4530773,13.144554,0.25740916,NA,5.75E+12,7.90E-13,2.6762571,542.5546,2.6570163,0.02301848,19.9897,fsrq
2014,4FGL J1427.0+2348,0.6035,1.18E-08,1.26E-10,156.3515,250.67984,0.22237377,253.705,1.96E+15,4.44E-11,1.8181432,1204.567,1.7051728,0.058132533,14.0341,BLL
2015,4FGL J1427.4-1823,NA,3.08E-10,4.09E-12,10.875035,10.253241,0.09214526,30.309,2.75E+14,6.32E-13,1.9249603,3681.6704,1.8219669,0.08994991,NA,bcu
2016,4FGL J1427.6-3305,NA,1.86E-09,1.77E-11,40.71256,265.55124,0.5874172,31.7372,5.86E+12,8.73E-12,2.287825,911.3842,2.198522,0.11945302,18.2951,bll
2017,4FGL J1427.7-3215,NA,3.84E-10,5.21E-12,12.291533,47.55737,0.7614017,98.2219,2.75E+14,9.86E-13,2.1071904,2721.5957,2.102412,0.003974775,NA,bll
2018,4FGL J1427.9-4206,1.522,3.94E-08,3.54E-10,293.38562,13512.347,0.68791586,59.0618,1.40E+13,2.37E-11,2.2048283,645.788,2.0962758,0.088578224,17.0285,FSRQ
2019,4FGL J1428.1+1629,NA,2.74E-10,4.81E-12,11.7872305,19.233908,0.31839386,NA,NA,NA,2.6448958,595.27124,2.5663671,0.11639142,19.2918,bcu
2020,4FGL J1428.3+5635,2.129,1.08E-10,4.81E-12,5.419785,20.89585,0.6221661,NA,5.31E+12,2.54E-13,2.543071,814.6134,2.412824,0.15537299,19.205576,fsrq
2021,4FGL J1428.5+4240,0.129,6.04E-10,8.37E-12,30.520609,16.441502,0.20389768,202.799,1.02E+18,1.04E-11,1.6321058,5167.243,1.6056403,0.021007061,17.2149,bll
2022,4FGL J1428.7-1017,NA,8.79E-11,8.37E-12,6.150698,10.744474,0,32.7305,NA,NA,1.5546252,13637.32,1.4349087,0.2701216,NA,bcu
2023,4FGL J1428.8+7429,NA,9.13E-11,9.13E-13,6.26718,23.157152,0.91745865,238.648,NA,NA,1.8594061,6276.914,1.9247663,-0.08770108,NA,bcu
2024,4FGL J1428.9+5406,3.013,1.50E-10,2.16E-12,7.700151,31.940357,0.66360193,NA,2.40E+12,2.31E-13,2.5736613,815.37714,2.488654,0.1230985,20.0868,fsrq
2025,4FGL J1429.8-3058,NA,1.45E-10,1.44E-12,4.763052,6.5853515,0,NA,NA,NA,2.0057435,4238.41,1.9796274,0.051996436,NA,bcu
2026,4FGL J1431.1-3120,NA,5.25E-10,3.52E-12,16.105835,94.067245,1.0694654,50.0827,5.25E+13,2.77E-12,1.9885479,2942.0095,1.9249632,0.07709349,17.4488,bll
2027,4FGL J1432.2+5051,NA,1.50E-10,1.86E-12,7.2752905,27.26075,0.7025079,NA,1.33E+14,2.76E-13,2.240086,1757.4846,2.2315497,0.012907342,NA,bcu
2028,4FGL J1432.8+7648,NA,1.58E-10,1.79E-12,7.5780663,4.5742345,0,24.7499,NA,NA,2.3292491,1426.8688,2.4438176,-0.06922395,NA,bcu
2029,4FGL J1433.0-1801,2.331,3.17E-10,4.77E-12,10.395422,114.80957,1.2384884,NA,1.06E+12,5.62E-13,2.5971973,580.82605,2.3945463,0.32846004,18.881,fsrq
2030,4FGL J1433.7-7304,NA,6.66E-11,9.13E-12,4.5033727,6.879291,0,60.2055,2.72E+14,1.21E-12,1.6590976,14720.49,0.41509968,0.99923587,19.355032,bcu
2031,4FGL J1434.2+4204,1.24,2.75E-10,4.21E-12,13.408888,18.881271,0.28504315,NA,1.74E+13,3.98E-13,2.458336,835.1692,2.4487517,0.013183621,19.8899,fsrq
2032,4FGL J1434.7+1950,1.382,1.96E-09,1.53E-11,40.49325,626.16626,0.8601858,17.4537,4.47E+12,3.79E-13,2.3031569,1056.2437,2.270096,0.13710333,18.8044,fsrq
2033,4FGL J1434.8+6640,NA,1.12E-10,1.57E-12,10.232311,8.627911,0,151.724,4.37E+14,5.51E-13,1.683334,6016.297,1.5933366,0.115776934,NA,bll
2034,4FGL J1435.3+7120,NA,1.28E-10,1.13E-12,5.666348,9.760324,0,NA,1.66E+14,5.13E-13,2.1989753,1915.124,1.9454843,0.6963593,NA,bcu
2035,4FGL J1435.5+2021,0.748,3.88E-10,4.68E-12,11.298288,9.016002,0,24.3288,5.19E+13,1.83E-12,2.2152832,2398.3674,1.9492921,0.24566258,18.3063,bll
2036,4FGL J1435.7+6148,NA,7.62E-11,1.16E-12,4.4027557,10.309721,0,NA,NA,NA,2.4025078,1338.3878,2.4316566,-0.053269573,NA,bcu
2037,4FGL J1435.9-8348,NA,3.47E-10,4.51E-12,10.867358,57.00388,0.77018577,NA,NA,NA,2.545776,772.6069,2.489864,0.08854075,NA,bcu
2038,4FGL J1436.9+2321,1.547438,3.45E-10,4.89E-12,12.732403,17.326958,0.2421294,13.2195,9.89E+12,9.25E-13,2.4924488,858.23,2.441914,0.062314752,19.095,fsrq
2039,4FGL J1436.9+5638,0.15,5.70E-10,7.12E-12,26.598923,25.440475,0.29557788,81.2801,NA,NA,1.8956645,2648.5977,1.876138,0.015723825,18.0046,bll
2040,4FGL J1438.0-3128,1.287,1.74E-10,2.38E-12,5.0923038,24.86972,0.9388347,NA,NA,NA,2.4437861,1052.7213,2.2783024,0.35296112,NA,fsrq
2041,4FGL J1438.5-4207,NA,1.52E-10,1.53E-12,5.453408,7.843429,0,25.7943,NA,NA,1.9601645,4837.024,1.8969334,0.07340944,NA,bcu
2042,4FGL J1438.6+1205,0.848,1.11E-10,1.53E-12,4.861419,7.625894,0,45.745,1.07E+16,6.47E-13,2.0235467,3545.8655,1.9791838,0.03967761,19.245441,bll
2043,4FGL J1438.9+3710,2.401,1.04E-09,1.18E-11,37.120495,334.79987,0.7532502,11.4393,4.24E+12,7.89E-13,2.4072416,633.5015,2.3098354,0.10803936,19.9465,fsrq
